NAME	s0_1_H52JYCCXY_L2	s0_2_H52JYCCXY_L2	s0_3_H52JYCCXY_L2	s8_1_H52JYCCXY_L2	s8_2_H52JYCCXY_L1	s8_3_H52JYCCXY_L1
AP4E1	395.92208804291	456.05651575525	400.983172809327	484.987515988915	519.403331115287	500.301080197692
PITPNM3	784.373948009538	970.878934629598	846.520031486357	957.87361603185	1139.26269110562	981.855515704137
PYCR1	964.593200349825	1185.25032769786	926.514149294278	783.799402039667	907.528897223414	901.010610473128
PCMTD1	197.961044021455	217.682148173559	251.12077489069	289.503104553844	259.130892666308	295.259653887163
STARD8	261.457982669846	321.970933990549	290.61154190979	212.240218129506	251.140072187611	229.646397467793
UBR5	1704.14577990167	1598.26702708419	1671.77580380858	1890.61352202205	1801.35924505478	1888.72445264328
CD2AP	409.928765685937	458.539582084226	422.247431973458	543.632839419437	530.818788941997	472.18111316082
HMGCS1	394.988309533374	365.838439135791	438.448772288986	523.153520126239	471.458408243107	453.434468469571
ZNF592	754.493035704413	821.067266114716	830.318691170829	613.448700646248	732.872392474757	704.170841215019
RPUSD1	1399.73398579321	1774.56473644148	1308.25823047892	1106.81411998238	1394.96894642391	1238.4502149156
LRRN4CL	182.086809359357	187.057663449522	206.567089022987	247.613587817757	243.149251708915	239.019719813418
GALNT11	1065.44127937962	975.84506728755	1021.69702364801	1156.15066191599	1144.97042001897	1190.41193789428
AKAP8	793.71173310489	836.793352864897	807.029264467257	700.951246717185	727.164663561402	679.565870057756
TAB2	642.439614560193	617.455827138687	642.990693772532	740.97900715389	713.466114169351	754.552448822749
PMEPA1	445.412349048273	506.545531111095	480.977290617248	505.466835282113	647.256458774435	581.145985428701
SBSN	411.796322705007	374.115326899044	376.681162336035	315.567692745187	331.048276974579	309.319637405599
TAF7	874.016684924914	767.26749565357	809.054432006698	986.730838672265	915.519717702111	930.302242803203
ARTN	16.808013171633	14.8983979738557	16.2013403155284	1.86175629938163	5.7077289133548	8.20165705242119
FAM120A	2940.46852652623	3115.4205540885	3056.99040078626	3276.69108691167	3361.85232996598	3462.27094141494
BRF1	1000.07678371216	1083.44460820984	962.967165004217	753.08042309987	950.90763696491	891.637288127504
FLJ00418	20.5431272097736	24.8306632897596	30.3775130916157	8.37790334721734	12.5570036093806	12.8883182252333
OPN3	256.78909012217	268.171163529403	261.246612587895	334.185255739003	305.934269755818	328.066282096848
BBC3	211.967721664482	209.405260410306	194.41608378634	133.115575405787	181.505779444683	155.831483996003
ANAPC2	1675.19864610608	1969.89928765426	1663.67513365082	1341.39541370447	1692.91239570104	1512.61989352511
NOXA1	60.6956031197857	84.4242551851825	82.0192853473623	42.8203948857775	38.8125566108127	62.0982605397604
MON2	638.704500522052	617.455827138687	690.582130949397	817.311015428537	734.013938257428	724.089151199471
YIPF3	4173.98993762218	4114.44090711316	4104.00201867728	4340.68481200828	4630.10969451342	4720.639466315
CTDNEP1	1166.28935840942	1270.50227165936	1157.38324879056	1012.79542686361	1102.73322606015	1028.72212743226
WDR7	267.994432236592	228.442102265788	304.787714685877	325.807352391786	352.737646845327	323.379620924035
DYNC1LI1	789.976619066749	729.193811942606	756.400075981231	910.398830397618	820.771417740421	901.010610473128
ZNF655	863.745121320027	810.307312022487	915.375727827353	786.59203648874	731.730846692086	704.170841215019
MTA2	1761.10626898332	1699.24505779588	1638.36053940781	1476.37274540963	1471.45251386287	1578.23314994448
SPAST	151.272118544697	165.537755265064	138.723976451712	193.62265513569	191.779691488721	209.728087483342
IL17RE	403.392316119191	476.748735163383	436.423604749545	299.742764200443	385.842474542785	384.306216170593
USP47	1152.28268076639	1101.653761289	1106.75406030453	1319.98521626158	1190.63225132581	1316.9517895602
TCIRG1	2179.43904125507	2786.00042111102	2375.52152376435	1793.8021944542	2350.44276651951	2078.53423014217
FLNC	68275.0832816826	80030.0554716714	73263.473490589	76053.6757078894	87501.7673332945	85550.3130485122
GLI2	790.910397576284	1064.40776635436	866.771706880768	632.066263640064	837.894604480485	767.440767047983
GS1-124K5.11	268.928210746127	304.589469687717	283.523455521746	256.922369314665	227.167610751521	186.294781619281
IL4R	1283.01167210132	1416.17549629262	1263.70454461121	1084.4730443898	1205.47234650053	1175.18028908264
IQCE	578.942675911802	641.458801652122	614.638348220357	530.600545323765	505.704781723236	523.734386061753
GMEB1	215.702835702623	217.682148173559	221.755845568794	164.765432495274	181.505779444683	165.204806341627
SUV39H1	6.53644956674615	42.2121275925912	12.1510052366463	4.65439074845408	9.13236626136769	4.68666117281211
KIF15	36.4173618718714	20.692219408133	31.3900968613362	17.6866848441255	10.2739120440386	12.8883182252333
MST1L	37.3511403814066	24.0029745134342	31.3900968613362	13.0322940956714	15.9816409573935	16.4033141048424
SUN2	2016.96158059595	2211.58441034125	1965.42509702753	1698.85262318574	1915.51382332187	1851.23116326078
FZD5	142.86811195888	119.187183790846	112.396798438978	161.041919896511	167.807230052631	172.234798100845
DAPK1	1018.75235390286	1097.51531740737	1110.80439538341	1183.14612825703	1272.82354767812	1223.21856610396
TSPAN6	491.167496015496	406.395189175731	438.448772288986	588.314990604596	510.27096485392	508.502737250114
ADRA1D	580.810232930872	722.572301732003	686.531795870514	723.292322309764	841.319241828498	801.41906055087
INPP1	489.299938996426	481.714867821335	490.090544544733	369.558625427254	418.947302240243	433.51615848512
AP006621.5	51.357818024434	43.0398163689166	48.6040209465851	35.373369688251	22.8309156534192	22.2616405708575
GLO1	1490.31050121812	1378.10181258166	1516.85048704134	1726.77896767646	1546.79453551915	1702.429671024
ZNF777	493.035053034567	648.080311862724	506.291884860261	384.452675822307	485.156957635158	467.494451988008
SPINT1	17.7417916811681	16.5537755265064	18.2265078549694	31.6498570894877	36.5294650454708	32.8066282096848
LGALSL	69.0996097056021	72.836612316628	78.9815340382008	111.705377962898	85.6159337003221	121.853190493115
NR1H3	250.252640555424	273.137296187355	266.309531436497	209.447583680434	216.893698707483	202.698095724124
DOCK10	146.603225997021	200.300683870727	206.567089022987	133.115575405787	117.579215615109	157.003149289206
C11orf24	3573.57035599107	3490.36356976387	3887.30909195709	3853.83553971998	4279.65513923343	4114.88850972903
CDKL1	59.7618246102505	69.5258572113267	74.9311989593187	134.977331705168	87.899025265664	82.0165705242119
RPL23A	2475.44682877772	2141.2308643536	2192.24386144493	2249.00160965301	1812.77470288149	1780.9312456686
C3orf17	392.186974004769	399.773678965129	423.260015743179	537.116692371601	472.599954025778	448.747807296759
TWF1P1	51.357818024434	54.627459237471	52.6543560254672	65.1614704783571	95.8898457443607	82.0165705242119
EML1	795.57929012396	811.962689575137	797.916010539772	931.809027840507	909.811988788756	912.727263405158
NCKAP5L	2060.84917054411	2707.36998736012	2100.09873840036	1746.32740881997	2078.75487024382	2005.89098196358
SYNPO2L	508.909287696664	592.625163848928	555.908489576567	606.932553598412	662.096553949157	695.969184162598
MARCKS	4393.42788736295	5373.35553590397	4309.55652393055	5301.3510624892	5398.37000625097	5338.10707583299
GCC2	307.213129637069	298.79564825344	322.001638771126	389.107066570761	383.559382977443	353.842918547314
RAPGEF5	22.4106842288439	14.8983979738557	29.3649293218952	36.3042478379418	41.0956481761546	45.6949464349181
POLD3	125.126320277712	108.427229698617	127.585554984786	97.7422057175357	77.6251132216253	79.6732399378058
AES	6362.76676397261	5929.56239359458	5702.87179106598	5362.78902036879	5578.73423991299	5312.33043938252
C15orf48	9.33778509535164	10.7599540922291	10.1258376972052	26.0645881913428	23.9724614360902	18.7466446912484
CWC25	303.478015598928	279.758806397958	333.140060238052	243.890075218994	205.478240880773	274.169678609508
PGAM5	458.485248181766	503.234776005794	463.763366531999	392.830579169524	384.700928760114	415.941179087075
ARID3A	421.134107800359	531.376194400854	456.675280143956	355.595453181892	381.276291412101	419.456174966684
PLAGL2	236.245962912397	237.546678805366	218.718094259633	177.797726590946	175.798050531328	190.981442792093
TMEM150C	75.6360592723483	81.9411888562065	74.9311989593187	101.465718316299	102.739120440386	127.71151695913
NYAP1	34.5498048528011	66.2151021060255	61.7676099529519	26.0645881913428	30.8217361321159	36.3216240892938
THAP7	338.961598961265	333.558576859103	325.039390080288	282.986957506008	248.85698062227	278.85633978232
ZFP41	218.504171231228	273.96498496368	229.856515726559	151.733138399603	208.902878228786	194.496438671702
ZNF354B	87.7751798963054	82.7688776325318	78.9815340382008	51.1982982329949	39.9541023934836	71.4715828853846
RRAS	2460.50637262516	2691.64390060994	2311.72874627195	1981.83958069175	2256.83601234049	2308.18062760996
ARHGEF2	1592.09235875746	1645.44528733473	1573.55517814569	1475.44186725994	1431.49841146939	1364.99006658153
ARHGEF17	5778.2214170036	6920.30585885599	6373.20224662097	5004.40093273783	6077.5897469402	5623.99340737453
BARD1	68.165831196067	95.1842092774116	79.9941178079213	61.4379578795939	49.0864686548513	48.0382770213241
GSDMD	718.075673832541	814.445755904113	741.211319435423	626.480994741919	676.93664912388	647.930907141274
MOSPD3	467.823033277117	549.585347480011	467.813701610882	404.001116965814	442.919763676333	385.477881463796
GNG13	6.53644956674615	10.7599540922291	7.08808638804366	NA	1.14154578267096	2.34333058640605
RP11-566E18.3	198.89482253099	170.503887923016	232.89426703572	148.940503950531	136.985493920515	167.548136928033
KLF9	570.538669325985	587.659031190976	573.122413661816	641.375045136972	683.785923819906	695.969184162598
WBP1L	1650.92040485817	1595.78396075521	1534.06441112659	1812.41975744802	1754.55586796527	1792.64789860063
TPM1	22632.9235141133	21356.0258067459	22345.6986301925	24040.859093915	23970.1783445248	24142.1633664484
RAB12	375.378960833136	317.004801332597	319.976471231685	435.650974055302	398.399478152165	397.194534395826
ACKR3	10.2715636048868	8.27688776325318	4.05033507888209	15.8249285447439	20.5478240880773	22.2616405708575
ARHGEF25	645.240950088799	693.603194560617	652.103947700017	552.010742766654	595.886898554242	556.541014271438
TMEM182	44.8213684576879	40.5567500399406	45.5662696374235	85.6407897715551	57.077289133548	63.2699258329635
C12orf52	453.81635563409	493.30251068989	486.040209465851	377.936528774471	416.664210674901	406.56785674145
DUSP6	833.864209014902	827.688776325318	826.268356091947	735.393738255745	734.013938257428	688.93919240338
MLST8	1186.83248561919	1364.85879216045	1179.66009172441	918.776733744835	1150.67814893233	1116.59702442248
BIRC6	1254.06453830573	1240.70547571165	1418.62986137845	1470.78747651149	1471.45251386287	1505.58990176589
SAC3D1	237.179741421932	293.829515595488	227.831348187118	167.558066944347	221.459881838166	198.011434551312
ORMDL3	3309.31103779262	3146.04503881254	3012.43671491856	3528.95906547788	3536.50883471464	3431.80764379167
ATAD2	335.226484923124	336.869331964405	336.177811547214	292.295739002916	231.733793882205	288.229662127945
PML	2453.96992305841	2920.08600287572	2710.68675154184	2102.85374015155	2499.9852640494	2448.78046279433
RP11-229C3.2	6.53644956674615	7.44919898692787	10.1258376972052	21.4101974428888	22.8309156534192	15.2316488116394
KIAA1143	312.81580069428	312.038668674645	325.039390080288	406.793751414887	367.577742020049	374.932893824969
PGM3	1134.54088908522	1013.09106222219	1123.96798438978	1276.23394322611	1205.47234650053	1246.65187196802
ZNF3	313.749579203815	306.244847240368	313.900968613362	280.194323056936	246.573889056928	220.273075122169
LA16c-361A3.3	10.2715636048868	17.3814643028317	11.1384214669258	1.86175629938163	4.56618313068384	4.68666117281211
MT-TP	694.731211094162	563.656056677542	640.965526233091	859.200532164623	654.105733470461	768.612432341186
GRIK2	60.6956031197857	52.1443929084951	60.7550261832314	68.8849830771204	90.1821168310059	103.106545801866
SLC35B3	648.042285617404	581.037520980374	631.852272305606	798.69345243472	704.333747907983	680.737535350959
STIL	160.609903640048	169.67619914669	177.202159701091	146.147869501458	116.437669832438	115.9948640271
GNAI3	1516.45629948511	1357.40959317352	1372.05100797131	1795.66395075358	1494.28342951629	1586.4348069969
RPL13P12	613.492480764603	681.187862915737	610.588013141475	496.158053785205	576.480620248835	542.481030753002
C1orf35	619.095151821814	604.212806717482	555.908489576567	463.577318546026	525.111060028642	517.876059595738
RAB1A	3590.37836916271	3286.75213078784	3388.10529348487	3941.33808579092	3630.11558889366	3834.86050465351
AFAP1	990.738998616809	1114.8967817102	1116.87989800174	1158.01241821538	1291.08828020086	1251.33853314083
FKTN	405.259873138261	428.742786136515	426.29776705234	498.019810084587	492.006232331184	503.816076077302
RP11-157P1.4	19.6093487002384	30.6244847240368	20.2516753944105	7.44702519752653	13.6985493920515	9.37332234562422
ATP7B	229.70951334565	268.998852305728	219.730678029353	271.816419709718	343.605280583959	295.259653887163
PTBP3	524.783522358762	553.723791361638	574.134997431536	676.748414825223	634.699455165054	622.154270690807
SPPL2B	2118.74343813529	2693.29927816259	2287.42673579866	1758.42882476595	2262.54374125384	2028.15262253444
DNAJB11	1517.39007799464	1402.93247587141	1409.51660745097	1637.41466530615	1550.21917286717	1704.7730016104
GID4	270.795767765198	279.758806397958	274.410201594262	349.079306134056	352.737646845327	309.319637405599
BNIP2	647.108507107869	639.803424099471	636.915191154209	820.103649877609	760.26949125886	672.535878298537
CD99P1	62.563160138856	46.3505714742178	41.5159345585414	9.30878149690816	31.9632819147869	37.4932893824969
ARID3B	56.0267105721099	80.2858113035559	69.8682801107161	40.0277604367051	45.6618313068384	45.6949464349181
ENGASE	582.677789949943	674.566352705134	603.499926753432	486.849272288297	535.384972072681	551.854353098626
ITPA	1276.47522253457	1239.87778693533	1248.5157880654	1070.50987214444	1108.4409549735	1148.23198733897
RAB7A	9845.76060453877	9307.36028977821	9649.92332543658	10524.5083604044	10326.4231500415	10570.7642752777
KIF1C	17682.0298565579	20394.2514486558	17901.4684648891	15548.4577342857	17696.2427229652	16705.6037504888
SLC35E2B	951.520301216332	1093.37687352575	1045.9990341213	873.163704409985	933.784450224846	878.74896990227
FAM49A	126.993877296782	97.6672756063876	132.648473833388	181.521239189709	138.127039703186	165.204806341627
GTF3C5	815.188638824198	854.174817167729	750.324573362907	641.375045136972	668.945828645183	758.067444702358
AP001007.1	16.808013171633	26.4860408424102	24.3020104732925	9.30878149690816	11.4154578267096	8.20165705242119
FNDC4	1747.09959134029	1850.71210386341	1643.42345825641	1453.10079166736	1651.81674752488	1510.2765629387
TMEM54	285.73622391776	303.761780911392	279.473120442864	237.373928171158	237.44152279556	226.131401588184
OGT	2777.99106586711	2655.22559445162	2805.86962589557	2596.21915948769	2347.0181291715	2438.2354751555
DOCK9	352.968276604292	344.318530951332	355.416903171904	429.134827007466	418.947302240243	412.426183207465
CTC-503J8.6	1226.98496152921	1564.33178725485	1365.97550535299	1023.9659646599	1251.13417780737	1252.51019843404
KDM1B	396.855866552445	261.549653318801	326.051973850008	397.484969917979	409.814935978875	428.829497312308
BRWD1	479.962153901074	475.921046387058	528.568727794113	641.375045136972	535.384972072681	584.660981308311
